246,1.42867347667691E-05
247,1.42867347667691E-05
275,1.42867347667691E-05
323,1.42867347667691E-05
331,1.42867347667691E-05
338,1.42867347667691E-05
350,1.42867347667691E-05
354,1.42867347667691E-05
169,1.42867347667691E-05
204,1.42867347667691E-05
216,1.42867347667691E-05
228,1.42867347667691E-05
235,1.42867347667691E-05
302,1.42867347667691E-05
402,1.42867347667691E-05
408,1.42867347667691E-05
